Time,Filer,Volume,Total,Used,Free,UsageRatio
1472258024,netapp-02,vs1_labvdi2,1045954,888320,157633
1472258024,netapp-02,vs1_labpool7,486400,23447,462952
1472258024,netapp-02,vs1_reflab3,996147,665153,330994
1472259845,netapp-02,vs1_cumulus_clus3,9159884,5917423,3242460
1472259845,netapp-02,vs1_Infrastructure_root_ls2,19,0,18
1472259845,netapp-02,vs1_xenoscope,1842872,1055744,787127
1472259845,netapp-02,vs1_ftlvmw1,996147,742985,253161
1472259845,netapp-02,vs1_cumulus_clus5,6606028,4866597,1739430
1472259845,netapp-02,vs1_cumulus_clus1,6606028,5412102,1193926
1472259845,netapp-02,vs1_fusion_vol,716800,439313,277486
1472259845,netapp-02,vs1_websrvc,1459200,526,1458673
1472259845,netapp-02,vs1_labvdi2,1045954,888323,157630
1472259845,netapp-02,vs1_labpool7,486400,23447,462952
1472259845,netapp-02,vs1_reflab3,996147,665153,330994
1472261667,netapp-02,vs1_cumulus_clus3,9159884,5924444,3235439
1472261667,netapp-02,vs1_Infrastructure_root_ls2,19,0,18
1472261667,netapp-02,vs1_xenoscope,1842872,1056056,786815
1472261667,netapp-02,vs1_ftlvmw1,996147,743027,253120
1472261667,netapp-02,vs1_cumulus_clus5,6606028,4867888,1738140
1472261667,netapp-02,vs1_cumulus_clus1,6606028,5427864,1178164
1472261667,netapp-02,vs1_fusion_vol,716800,439313,277486
1472261667,netapp-02,vs1_websrvc,1459200,526,1458673
1472261667,netapp-02,vs1_labvdi2,1045954,888325,157629
1472261667,netapp-02,vs1_labpool7,486400,23447,462952
1472261667,netapp-02,vs1_reflab3,996147,665153,330994
1472263488,netapp-02,vs1_cumulus_clus3,9159884,5919170,3240714
1472263488,netapp-02,vs1_Infrastructure_root_ls2,19,0,18
1472263488,netapp-02,vs1_xenoscope,1842872,1056007,786865
1472263488,netapp-02,vs1_ftlvmw1,996147,729864,266283
1472263488,netapp-02,vs1_cumulus_clus5,6606028,4869201,1736827
1472263488,netapp-02,vs1_cumulus_clus1,6606028,5414839,1191189
1472263488,netapp-02,vs1_fusion_vol,716800,439313,277486
1472263488,netapp-02,vs1_websrvc,1459200,526,1458673
1472263488,netapp-02,vs1_labvdi2,1045954,888328,157625
1472263488,netapp-02,vs1_labpool7,486400,23447,462952
1472263488,netapp-02,vs1_reflab3,996147,665153,330994
1472265308,netapp-02,vs1_cumulus_clus3,9159884,5924414,3235470
1472265308,netapp-02,vs1_Infrastructure_root_ls2,19,0,18
1472265308,netapp-02,vs1_xenoscope,1842872,1056045,786826
1472265308,netapp-02,vs1_ftlvmw1,996147,729865,266281
1472265308,netapp-02,vs1_cumulus_clus5,6606028,4869665,1736363
1472265308,netapp-02,vs1_cumulus_clus1,6606028,5430087,1175940
1472265308,netapp-02,vs1_fusion_vol,716800,439313,277486
1472265308,netapp-02,vs1_websrvc,1459200,526,1458673
1472265308,netapp-02,vs1_labvdi2,1045954,888332,157622
1472265308,netapp-02,vs1_labpool7,486400,23447,462952
1472265308,netapp-02,vs1_reflab3,996147,665153,330994
1472267129,netapp-02,vs1_cumulus_clus3,9159884,5918208,3241676
1472267129,netapp-02,vs1_Infrastructure_root_ls2,19,0,18
1472267129,netapp-02,vs1_xenoscope,1842872,1051871,791001
1472267129,netapp-02,vs1_ftlvmw1,996147,729865,266281
1472267129,netapp-02,vs1_cumulus_clus5,6606028,4869843,1736185
1472267129,netapp-02,vs1_cumulus_clus1,6606028,5419686,1186342
1472267129,netapp-02,vs1_fusion_vol,716800,439313,277486
1472267129,netapp-02,vs1_websrvc,1459200,526,1458673
1472267129,netapp-02,vs1_labvdi2,1045954,888335,157619
1472267129,netapp-02,vs1_labpool7,486400,23447,462952
1472267129,netapp-02,vs1_reflab3,996147,665153,330994
1472268950,netapp-02,vs1_cumulus_clus3,9159884,5923873,3236011
1472268950,netapp-02,vs1_Infrastructure_root_ls2,19,0,18
1472268950,netapp-02,vs1_xenoscope,1842872,1051925,790947
1472268950,netapp-02,vs1_ftlvmw1,996147,729869,266277
1472268950,netapp-02,vs1_cumulus_clus5,6606028,4870339,1735689
1472268950,netapp-02,vs1_cumulus_clus1,6606028,5434872,1171156
1472268950,netapp-02,vs1_fusion_vol,716800,439313,277486
1472268950,netapp-02,vs1_websrvc,1459200,526,1458673
1472268950,netapp-02,vs1_labvdi2,1045954,888338,157616
1472268950,netapp-02,vs1_labpool7,486400,23447,462952
1472268950,netapp-02,vs1_reflab3,996147,665153,330994
1472270771,netapp-02,vs1_cumulus_clus3,9159884,5775844,3384040
1472270771,netapp-02,vs1_Infrastructure_root_ls2,19,0,18
1472270771,netapp-02,vs1_xenoscope,1842872,970061,872810
1472270771,netapp-02,vs1_ftlvmw1,996147,729869,266277
1472270771,netapp-02,vs1_cumulus_clus5,6606028,4871080,1734948
1472270771,netapp-02,vs1_cumulus_clus1,6606028,5232449,1373579
1472270771,netapp-02,vs1_fusion_vol,716800,439313,277486
1472270771,netapp-02,vs1_websrvc,1459200,526,1458673
1472270771,netapp-02,vs1_labvdi2,1045954,888341,157613
1472270771,netapp-02,vs1_labpool7,486400,23447,462952
1472270771,netapp-02,vs1_reflab3,996147,665153,330994
1472272595,netapp-02,vs1_cumulus_clus3,9159884,5761195,3398689
1472272595,netapp-02,vs1_Infrastructure_root_ls2,19,0,18
1472272595,netapp-02,vs1_xenoscope,1842872,970101,872771
1472272595,netapp-02,vs1_ftlvmw1,996147,729870,266276
1472272595,netapp-02,vs1_cumulus_clus5,6606028,4871426,1734602
1472272595,netapp-02,vs1_cumulus_clus1,6606028,5248378,1357649
1472272595,netapp-02,vs1_fusion_vol,716800,439313,277486
1472272595,netapp-02,vs1_websrvc,1459200,526,1458673
1472272595,netapp-02,vs1_labvdi2,1045954,888343,157610
1472272595,netapp-02,vs1_labpool7,486400,23447,462952
1472272595,netapp-02,vs1_reflab3,996147,665153,330994
1472274418,netapp-02,vs1_cumulus_clus3,9159884,5761123,3398761
1472274418,netapp-02,vs1_Infrastructure_root_ls2,19,0,18
1472274418,netapp-02,vs1_xenoscope,1842872,970065,872806
1472274418,netapp-02,vs1_ftlvmw1,996147,729871,266275
1472274418,netapp-02,vs1_cumulus_clus5,6606028,4871662,1734365
1472274418,netapp-02,vs1_cumulus_clus1,6606028,5234042,1371986
1472274418,netapp-02,vs1_fusion_vol,716800,439313,277486
1472274418,netapp-02,vs1_websrvc,1459200,526,1458673
1472274418,netapp-02,vs1_labvdi2,1045954,888345,157609
1472274418,netapp-02,vs1_labpool7,486400,23447,462952
1472274418,netapp-02,vs1_reflab3,996147,665153,330994
1472276241,netapp-02,vs1_cumulus_clus3,9159884,5768074,3391809
1472276241,netapp-02,vs1_Infrastructure_root_ls2,19,0,18
1472276241,netapp-02,vs1_xenoscope,1842872,970103,872768
1472276241,netapp-02,vs1_ftlvmw1,996147,729871,266275
1472276241,netapp-02,vs1_cumulus_clus5,6606028,4871961,1734066
1472276241,netapp-02,vs1_cumulus_clus1,6606028,5280696,1325331
1472276241,netapp-02,vs1_fusion_vol,716800,439313,277486
1472276241,netapp-02,vs1_websrvc,1459200,526,1458673
1472276241,netapp-02,vs1_labvdi2,1045954,888346,157608
1472276241,netapp-02,vs1_labpool7,486400,23447,462952
1472276241,netapp-02,vs1_reflab3,996147,665153,330994
1472278063,netapp-02,vs1_cumulus_clus3,9159884,5765603,3394281
1472278063,netapp-02,vs1_Infrastructure_root_ls2,19,0,18
1472278063,netapp-02,vs1_xenoscope,1842872,970139,872733
1472278063,netapp-02,vs1_ftlvmw1,996147,729872,266275
1472278063,netapp-02,vs1_cumulus_clus5,6606028,4880717,1725311
1472278063,netapp-02,vs1_cumulus_clus1,6606028,5265772,1340256
1472278063,netapp-02,vs1_fusion_vol,716800,439313,277486
1472278063,netapp-02,vs1_websrvc,1459200,526,1458673
1472278063,netapp-02,vs1_labvdi2,1045954,888349,157605
1472278063,netapp-02,vs1_labpool7,486400,23447,462952
1472278063,netapp-02,vs1_reflab3,996147,665153,330994
1472279886,netapp-02,vs1_cumulus_clus3,9159884,5781635,3378249
1472279886,netapp-02,vs1_Infrastructure_root_ls2,19,0,18
1472279886,netapp-02,vs1_xenoscope,1842872,972509,870362
1472279886,netapp-02,vs1_ftlvmw1,996147,729872,266274
1472279886,netapp-02,vs1_cumulus_clus5,6606028,4882096,1723931
1472279886,netapp-02,vs1_cumulus_clus1,6606028,5281865,1324163
1472279886,netapp-02,vs1_fusion_vol,716800,439313,277486
1472279886,netapp-02,vs1_websrvc,1459200,526,1458673
1472279886,netapp-02,vs1_labvdi2,1045954,888352,157601
1472279886,netapp-02,vs1_labpool7,486400,23447,462952
1472279886,netapp-02,vs1_reflab3,996147,665153,330994
1472281708,netapp-02,vs1_cumulus_clus3,9159884,5812885,3346999
1472281708,netapp-02,vs1_Infrastructure_root_ls2,19,0,18
1472281708,netapp-02,vs1_xenoscope,1842872,972578,870293
1472281708,netapp-02,vs1_ftlvmw1,996147,729874,266273
1472281708,netapp-02,vs1_cumulus_clus5,6606028,4827110,1778918
1472281708,netapp-02,vs1_cumulus_clus1,6606028,5276033,1329995
1472281708,netapp-02,vs1_fusion_vol,716800,439313,277486
1472281708,netapp-02,vs1_websrvc,1459200,526,1458673
1472281708,netapp-02,vs1_labvdi2,1045954,888357,157597
1472281708,netapp-02,vs1_labpool7,486400,23447,462952
1472281708,netapp-02,vs1_reflab3,996147,665153,330994
1472283530,netapp-02,vs1_cumulus_clus3,9159884,5816586,3343298
1472283530,netapp-02,vs1_Infrastructure_root_ls2,19,0,18
1472283530,netapp-02,vs1_xenoscope,1842872,972653,870218
1472283530,netapp-02,vs1_ftlvmw1,996147,729874,266272
1472283530,netapp-02,vs1_cumulus_clus5,6606028,4809938,1796090
1472283530,netapp-02,vs1_cumulus_clus1,6606028,5292496,1313532
1472283530,netapp-02,vs1_fusion_vol,716800,439313,277486
1472283530,netapp-02,vs1_websrvc,1459200,526,1458673
1472283530,netapp-02,vs1_labvdi2,1045954,888361,157593
1472283530,netapp-02,vs1_labpool7,486400,23447,462952
1472283530,netapp-02,vs1_reflab3,996147,665153,330994
1472285352,netapp-02,vs1_cumulus_clus3,9159884,5822443,3337441
1472285352,netapp-02,vs1_Infrastructure_root_ls2,19,0,18
1472285352,netapp-02,vs1_xenoscope,1842872,972688,870184
1472285352,netapp-02,vs1_ftlvmw1,996147,729873,266273
