1472397277,netapp-02,n2_aggr1,29718342,20780020,8938322,70 
1472399099,netapp-02,n2_aggr0,376181,334808,41373,89 
1472399099,netapp-02,n2_aggr1,29718342,20816200,8902141,70 
1472400920,netapp-02,n2_aggr0,376181,334807,41373,89 
1472400920,netapp-02,n2_aggr1,29718342,20795549,8922793,70 
1472402741,netapp-02,n2_aggr0,376181,334807,41373,89 
1472402741,netapp-02,n2_aggr1,29718342,20828308,8890033,70 
1472404563,netapp-02,n2_aggr0,376181,334807,41373,89 
1472404563,netapp-02,n2_aggr1,29718342,20803357,8914984,70 
1472406384,netapp-02,n2_aggr0,376181,334807,41373,89 
1472406384,netapp-02,n2_aggr1,29718342,20837986,8880356,70 
1472408206,netapp-02,n2_aggr0,376181,334807,41373,89 
1472408206,netapp-02,n2_aggr1,29718342,20814288,8904053,70 
1472410027,netapp-02,n2_aggr0,376181,334807,41373,89 
1472410027,netapp-02,n2_aggr1,29718342,20848789,8869552,70 
1472411851,netapp-02,n2_aggr0,376181,334807,41373,89 
1472411851,netapp-02,n2_aggr1,29718342,20823120,8895221,70 
1472413672,netapp-02,n2_aggr0,376181,334807,41373,89 
1472413672,netapp-02,n2_aggr1,29718342,20857042,8861300,70 
1472415495,netapp-02,n2_aggr0,376181,334807,41373,89 
1472415495,netapp-02,n2_aggr1,29718342,20834614,8883728,70 
1472417316,netapp-02,n2_aggr0,376181,334807,41373,89 
1472417316,netapp-02,n2_aggr1,29718342,20867242,8851099,70 
1472418075,netapp-02,n2_aggr0,376181,334807,41373,89 
1472418075,netapp-02,n2_aggr1,29718342,20866084,8852257,70 
1472419900,netapp-02,n2_aggr0,376181,334807,41373,89 
1472419900,netapp-02,n2_aggr1,29718342,20825434,8892907,70 
1472421721,netapp-02,n2_aggr0,376181,334807,41373,89 
1472421721,netapp-02,n2_aggr1,29718342,20873188,8845154,70 
1472423545,netapp-02,n2_aggr0,376181,334811,41370,89 
1472423545,netapp-02,n2_aggr1,29718342,20849041,8869300,70 
1472425367,netapp-02,n2_aggr0,376181,334807,41373,89 
1472425367,netapp-02,n2_aggr1,29718342,20886732,8831610,70 
1472427189,netapp-02,n2_aggr0,376181,334807,41373,89 
1472427189,netapp-02,n2_aggr1,29718342,20859819,8858522,70 
1472429010,netapp-02,n2_aggr0,376181,334807,41373,89 
1472429010,netapp-02,n2_aggr1,29718342,20897591,8820750,70 
1472430832,netapp-02,n2_aggr0,376181,334807,41373,89 
1472430832,netapp-02,n2_aggr1,29718342,20872584,8845757,70 
1472432654,netapp-02,n2_aggr0,376181,334807,41373,89 
1472432654,netapp-02,n2_aggr1,29718342,20912214,8806128,70 
1472434477,netapp-02,n2_aggr0,376181,334807,41373,89 
1472434477,netapp-02,n2_aggr1,29718342,20884225,8834116,70 
1472436299,netapp-02,n2_aggr0,376181,334807,41373,89 
1472436299,netapp-02,n2_aggr1,29718342,20922929,8795413,70 
1472438121,netapp-02,n2_aggr0,376181,334807,41373,89 
1472438121,netapp-02,n2_aggr1,29718342,20896739,8821603,70 
1472439942,netapp-02,n2_aggr0,376181,334807,41373,89 
1472439942,netapp-02,n2_aggr1,29718342,20934100,8784241,70 
1472441763,netapp-02,n2_aggr0,376181,334807,41373,89 
1472441763,netapp-02,n2_aggr1,29718342,20910287,8808054,70 
1472443585,netapp-02,n2_aggr0,376181,334807,41373,89 
1472443585,netapp-02,n2_aggr1,29718342,20952947,8765394,71 
1472445411,netapp-02,n2_aggr0,376181,334807,41373,89 
1472445411,netapp-02,n2_aggr1,29718342,20459388,9258953,69 
1472447235,netapp-02,n2_aggr0,376181,334807,41373,89 
1472447235,netapp-02,n2_aggr1,29718342,20379466,9338875,69 
1472449061,netapp-02,n2_aggr0,376181,334807,41373,89 
1472449061,netapp-02,n2_aggr1,29718342,20325322,9393019,68 
1472450885,netapp-02,n2_aggr0,376181,334807,41373,89 
1472450885,netapp-02,n2_aggr1,29718342,20414069,9304272,69 
1472452709,netapp-02,n2_aggr0,376181,334807,41373,89 
1472452709,netapp-02,n2_aggr1,29718342,20396131,9322210,69 
1472454531,netapp-02,n2_aggr0,376181,334807,41373,89 
1472454531,netapp-02,n2_aggr1,29718342,20409012,9309329,69 
1472456354,netapp-02,n2_aggr0,376181,334807,41373,89 
1472456354,netapp-02,n2_aggr1,29718342,20414578,9303764,69 
1472458177,netapp-02,n2_aggr0,376181,334807,41373,89 
1472458177,netapp-02,n2_aggr1,29718342,20452489,9265853,69 
1472460000,netapp-02,n2_aggr0,376181,334807,41373,89 
1472460000,netapp-02,n2_aggr1,29718342,20486390,9231952,69 
1472461822,netapp-02,n2_aggr0,376181,334807,41373,89 
1472461822,netapp-02,n2_aggr1,29718342,20526740,9191602,69 
1472463646,netapp-02,n2_aggr0,376181,334807,41373,89 
1472463646,netapp-02,n2_aggr1,29718342,20529579,9188763,69 
1472465468,netapp-02,n2_aggr0,376181,334807,41373,89 
1472465468,netapp-02,n2_aggr1,29718342,20567266,9151076,69 
1472467290,netapp-02,n2_aggr0,376181,334807,41373,89 
1472467290,netapp-02,n2_aggr1,29718342,20555082,9163259,69 
1472469111,netapp-02,n2_aggr0,376181,334807,41373,89 
1472469111,netapp-02,n2_aggr1,29718342,20593570,9124772,69 
1472470933,netapp-02,n2_aggr0,376181,334807,41373,89 
1472470933,netapp-02,n2_aggr1,29718342,20570261,9148080,69 
1472472754,netapp-02,n2_aggr0,376181,334809,41372,89 
1472472754,netapp-02,n2_aggr1,29718342,20612464,9105878,69 
1472474576,netapp-02,n2_aggr0,376181,334807,41373,89 
1472474576,netapp-02,n2_aggr1,29718342,20594750,9123592,69 
1472476398,netapp-02,n2_aggr0,376181,334807,41373,89 
1472476398,netapp-02,n2_aggr1,29718342,20632009,9086332,69 
1472478220,netapp-02,n2_aggr0,376181,334807,41373,89 
1472478220,netapp-02,n2_aggr1,29718342,20609000,9109342,69 
1472480041,netapp-02,n2_aggr0,376181,334807,41373,89 
1472480041,netapp-02,n2_aggr1,29718342,20654187,9064154,69 
1472481863,netapp-02,n2_aggr0,376181,334807,41373,89 
1472481863,netapp-02,n2_aggr1,29718342,20638109,9080233,69 
1472483686,netapp-02,n2_aggr0,376181,334807,41373,89 
1472483686,netapp-02,n2_aggr1,29718342,20677968,9040374,70 
1472485508,netapp-02,n2_aggr0,376181,334807,41373,89 
1472485508,netapp-02,n2_aggr1,29718342,20666735,9051606,70 
1472487331,netapp-02,n2_aggr0,376181,334807,41373,89 
1472487331,netapp-02,n2_aggr1,29718342,20704598,9013744,70 
1472489155,netapp-02,n2_aggr0,376181,334807,41373,89 
1472489155,netapp-02,n2_aggr1,29718342,20699674,9018668,70 
